REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017/2018,"Université du Québec à Montréal, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440653708,39.1.1.1.1.2.2.1,21687,,,,0
2018/2019,"Université du Québec à Montréal, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440653708,39.1.1.1.1.2.2.1,20913,,,,0
2019/2020,"Université du Québec à Montréal, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440653708,39.1.1.1.1.2.2.1,19473,,,,0
2020/2021,"Université du Québec à Montréal, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440653708,39.1.1.1.1.2.2.1,20337,,,,0
2021/2022,"Université du Québec à Montréal, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440653708,39.1.1.1.1.2.2.1,17973,,,,0
2011/2012,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,990,,,,0
2012/2013,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1098,,,,0
2013/2014,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1068,,,,0
2014/2015,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1176,,,,0
2015/2016,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1206,,,,0
2016/2017,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1209,,,,0
2017/2018,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1161,,,,0
2018/2019,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1179,,,,0
2019/2020,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1176,,,,0
2020/2021,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1266,,,,0
2021/2022,"Université du Québec en Abitibi-Témiscamingue, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440712256,40.1.1.1.1.2.2.1,1245,,,,0
2011/2012,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,6726,,,,0
2012/2013,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7116,,,,0
2013/2014,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7452,,,,0
2014/2015,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7731,,,,0
2015/2016,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7686,,,,0
2016/2017,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7764,,,,0
2017/2018,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7707,,,,0
2018/2019,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7476,,,,0
2019/2020,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7254,,,,0
2020/2021,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7494,,,,0
2021/2022,"Université du Québec à Trois-Rivières, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440734590,41.1.1.1.1.2.2.1,7425,,,,0
2011/2012,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3501,,,,0
2012/2013,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3582,,,,0
2013/2014,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3843,,,,0
2014/2015,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3972,,,,0
2015/2016,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,4254,,,,0
2016/2017,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,4278,,,,0
2017/2018,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,4101,,,,0
2018/2019,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,4092,,,,0
2019/2020,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3942,,,,0
2020/2021,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3981,,,,0
2021/2022,"Université du Québec en Outaouais, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440772116,42.1.1.1.1.2.2.1,3564,,,,0
2011/2012,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,420,,,,0
2012/2013,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,387,,,,0
2013/2014,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,345,,,,0
2014/2015,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,336,,,,0
2015/2016,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,270,,,,0
2016/2017,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,285,,,,0
2017/2018,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,264,,,,0
2018/2019,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,252,,,,0
2019/2020,"École nationale d'administration publique, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1440795530,43.1.1.1.1.2.2.1,252,,,,0
