"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012/2013","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3006","","","","0"
"2013/2014","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","2955","","","","0"
"2014/2015","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","2844","","","","0"
"2015/2016","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3045","","","","0"
"2016/2017","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3348","","","","0"
"2017/2018","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3438","","","","0"
"2018/2019","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3438","","","","0"
"2019/2020","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3456","","","","0"
"2020/2021","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3204","","","","0"
"2021/2022","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3105","","","","0"
"2022/2023","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3090","","","","0"
"2009/2010","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","8982","","","","0"
"2010/2011","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9387","","","","0"
"2011/2012","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9183","","","","0"
"2012/2013","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9204","","","","0"
"2013/2014","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","8313","","","","0"
"2014/2015","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","8271","","","","0"
"2015/2016","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9015","","","","0"
"2016/2017","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9744","","","","0"
"2017/2018","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","10122","","","","0"
"2018/2019","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","10218","","","","0"
"2019/2020","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","10059","","","","0"
"2020/2021","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9609","","","","0"
"2021/2022","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","9615","","","","0"
"2022/2023","Northern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615164876","221.1.1.1.1.2.2.1","8973","","","","0"
"2009/2010","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","8439","","","","0"
"2010/2011","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","8502","","","","0"
"2011/2012","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","8499","","","","0"
"2012/2013","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","8973","","","","0"
"2013/2014","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","9357","","","","0"
"2014/2015","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","9540","","","","0"
"2015/2016","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","9582","","","","0"
"2016/2017","Southern Alberta Institute of Technology, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615189936","222.1.1.1.1.2.2.1","9567","","","","0"
